,query_id,prediction,answer,validated_answers,f1,exact_match
188,302b8573-657b-4302-a893-58553f17681d,Kansas City Chiefs,Atlanta Falcons,Falcons<sv>Atlanta Falcons<sv>Atlanta falcons,0.0,0.0
189,1cb7eb32-cfa4-4dc6-8426-1debcb862ea8,Male unemployment continued to be significantly higher <ss> of females,females,males<sv>females,0.18,0.0
190,5c720a69-09c6-4f54-b07f-730521076fe2,Louis II,Frederick,Frederick<sv>Matthias Corvinus,0.0,0.0
191,d3f7065a-8eb3-416a-9241-9855c857f2cc,elder brother,brother,brother<sv>grandson,0.67,0.0
192,c2a3909c-69a8-457a-a447-85185a34c7f1,Louis II,Frederick,Frederick<sv>Matthias Corvinus,0.0,0.0
193,ba141618-4caa-48bf-b53f-928dd4049b84,Louis II,Frederick,Frederick<sv>Frederick<sv>Matthias Corvinus,0.0,0.0
194,451ca096-c0b4-4f0e-b52a-615d47feafe7,Frederick,Vladislaus Jagiellon,Vladislaus Jagiellon<sv>Vladislaus Jagiellon,0.0,0.0
195,61df5d22-8d38-4bef-b941-29a2d8eccc7c,King Maximilian I,Louis II,Louis II<sv>Maximilian,0.5,0.0
196,4037af37-ee87-499d-b0b2-2da2c5835547,Vladislaus Jagiellon,Ferdinand of Austria,archduke Ferdinand of Austria<sv>Ferdinand of Austria,0.0,0.0
197,0557f116-e9d5-4aa5-a9c7-102886b0650c,the British blockade of the French coastline,French shipping,French shipping<sv>the French<sv>French shipping<sv>French shipping<sv>François Bigot,0.33,0.0
198,78c55f85-7f01-43d9-bca6-a4fc8dba1c06,Vaudreuil and Montcalm were minimally resupplied,poor harvest,poor harvest<sv>a poor harvest<sv>poor harvest<sv>poor harvest,0.0,0.0
199,d9fa093c-6b65-4f3b-b869-dff6d1eb7b5f,New France having a poor harvest,Vaudreuil and Montcalm,minimally resupplied<sv>minimally resupplied<sv>Vaudreuil and Montcalm,0.0,0.0
200,e5e11477-7b11-4f73-b8c8-2bb7da5c8cdd,Jason Avant,DeSean Jackson,DeSean Jackson<sv>DeSean Jackso,0.0,0.0
201,1cb339bc-244c-48e1-8957-dac8f2c79f85,Jacobs,Kevin Curtis,Kevin Curtis<sv>Kevin Curtis,0.0,0.0
202,0ced29ed-fe16-4eb1-8bb2-1ca65038cf48,New York,Eagles,Eagles<sv>Eagles,0.0,0.0
203,9e233e12-5359-4f1d-a465-b2962d000f28,The Giants,Eagles,Eagles<sv>Eagles,0.0,0.0
204,8e8e69da-bc00-452f-9f62-a5412015ee28,Paris Peace Accords,first Valorous Unit Award,10th Cavalry<sv>first Valorous Unit Award,0.0,0.0
205,6a140a4e-a62b-4c84-b8bc-64337df1f262,Troop H/10 th Air Cavalry,Troop H/10th Air Cavalry,H Troop<sv>Troop H/10th Air Cavalry,0.67,0.0
206,8860641b-286c-4208-bdb8-70ca58bf47fe,the head,The seat,The seat,0.0,0.0
207,e116a51c-e22f-4f42-a37c-2019ae7d6bd6,his appointment as the archbishop,the Metropolitan of Helsinki,Metropolitan of Helsinki<sv>Metropolitan of Helsinki<sv>Metropolitan of Helsinki,0.0,0.0
208,bc63c231-a342-48fc-9df2-f2019d271bc2,priests,churches and chapels,churches and chapels<sv>churches and chapels<sv>churches and chapels<sv>churches and chapels<sv>chapels,0.0,0.0
209,6a761e56-656f-4327-9cfe-f0caa97c416d,Shinz ⁇  Abe,Junichiro Koizumi,Junichiro Koizumi<sv>Junichiro Koizumi<sv>Junichiro Koizumi,0.0,0.0
210,f220c2eb-dc1e-4327-bb2a-750bd1320b2f,Kiko,Prince Akishino,Prince Akishino<sv>Prince Akishino<sv>Prince Akishino,0.0,0.0
211,1fc5f8f2-72a8-45f4-83e9-4933ef0c7d05,daughter,Princess Kiko,Princess Kiko<sv>Princess Kiko<sv>Princess Kiko,0.0,0.0
212,e620e74d-cbfd-4b7f-8d44-eebd509eef5a,daughter,Prince Hisahito,Prince Hisahito<sv>Prince Hisahito<ss>Princess Aiko<sv>Prince Hisahito,0.0,0.0
213,eda2611c-3989-41f2-8292-170f416d9885,"Her son, Prince Hisahito",Aiko,Princess Aiko<sv>Princess Aiko,0.0,0.0
214,7574e915-b300-49d9-9189-849fb1f89708,"Her son, Prince Hisahito",Prince Akishino,Prince Akishino<sv>Prince Akishino<sv>Prince Akishino<sv>Prince Hisahito<sv>Prince Akishino<sv>Prince Akishino<sv>Prince Akishino<sv>Prince Hisahito<sv>Prince Akishino,0.67,0.0
215,5ddb9402-24e9-4b5a-b5e4-d40600b439a8,foreign visitors,Thai,Thai<sv>Thai,0.0,0.0
216,73b2c467-5b38-40a4-9a59-0bbd39602d34,Jeffery,Zach Miller,Miller<sv>Miller<sv>Zach Miller,0.0,0.0
217,603d363c-e649-4eb9-b074-108e2e8da8de,the Guarani,Spanish and Portuguese,the Spanish and Portuguese<sv>the Spanish and Portuguese<sv>the Spanish and Portuguese<sv>Spanish and Portuguese,0.0,0.0
218,d916c83a-1d9f-4dcf-948e-5a90b0dfbc42,Swedish,the Danish army,Danish<sv>Danish army,0.0,0.0
219,3b92ed13-c70a-46cf-850d-ec04f2e403a6,Duke Magnus Bigersson refusing to pay,refused to pay,refusing to pay<sv>Battle of Ettak,0.67,0.0
220,b504151a-c566-44b1-b872-c3f535308286,Duke Magnus Birgersson,Ulf Karlsson,the Swedish army,0.0,0.0
221,05e2922e-1e6e-4e1d-86d9-f0d44308db39,"4, 000 marks of silver","4,000 marks of silver","4,000 marks of silver<sv>4,000 marks of silver",0.0,0.0
222,e4a2eaa5-67e2-4f06-8248-17662195e140,made up of individuals,under the age of 18,marriage living together,0.0,0.0
223,35ffdbfe-2432-4ea6-a6c2-984c01aa76b1,made up of individuals,under the age of 18,female householder with no husband,0.0,0.0
224,dd044a3f-2503-4651-a2cc-112d81852352,Knin being taken over,Knin,the siege of Herceg Novi<sv>siege of Herceg Novi,0.4,0.0
225,e674e82f-1e1f-477d-8356-778f943e90a1,siege of Sinj,Sinj finally fell,fall of Sinj<sv>fall of Sinj,0.67,0.0
226,1ca36443-f04c-487e-a513-082a53661107,Franco,Clemens,Clemens<sv>Clemens<sv>Clemens,0.0,0.0
227,d4e0b3cd-d096-464f-94b9-3faa4ce70dae,6,4,4<sv>4,0.0,0.0
228,706150a0-dd65-4495-bb32-e378d0e31411,Roger Clemens,Julio Franco,Julio Franco<sv>Julio Franco,0.0,0.0
229,c34fa20a-3d88-4b27-90cc-c68b8d4ea7b7,Roger Clemens,Julio Franco,Julio Franco<sv>Julio Franco,0.0,0.0
230,48caec41-9bda-4c9e-9213-35accad14ce0,Giants,Cardinals,Cardinals<sv>Cardinals<sv>Arizona,0.0,0.0
231,a81dd3b0-67c1-4f0b-a23d-722021696c3f,former Giant Kurt Warner,Arizona,Cardinals<sv>Arizona,0.0,0.0
232,4af89ed2-3a8e-4c71-8f04-eb7aa0db7ba1,Outlander novels,Waverley novels,Waverley novels<sv>Waverley novels,0.5,0.0
233,acf762bd-77ce-49d4-8d93-b73e86f6fda1,robberies,crack,crack<sv>crack,0.0,0.0
234,ec234b8a-0155-4306-9482-61d8b438cdfb,rape,murder,murder rate<sv>murder<sv>murder,0.0,0.0
235,fe5e086b-c8f0-4f5c-8f88-d30b8830f7f0,2000,1990,1990<sv>1990,0.0,0.0
236,13dd27dd-6715-4ff5-89c3-2d4784f76c45,robberies,rape,rape<sv>rape,0.0,0.0
237,11f2bc60-e859-41e5-9577-2ec51f4b0a2b,murder rate dropped 89.4 %,murder rate,murder rate<sv>murder rate,0.67,0.0
238,ee01fce4-796f-420e-905f-931bc49ba48b,2010,2000,2000<sv>2000,0.0,0.0
239,d9b95d4d-231b-45f0-a3c4-10d2f92e538a,the rape rate,murder rate,murder rate<sv>murder rate,0.5,0.0
240,ffaf5282-15b5-4c74-b274-c655096cfd05,65 and older,under the age of 18,under the age of 18<sv>under the age of 18,0.0,0.0
241,bc2bd2aa-dff6-4d2d-9db3-0302df5eefa0,higher,lower,lower<sv>22.1<sv>lower<sv>22.1,0.0,0.0
242,e1f90e7e-7bf7-4647-8e4a-b6251b959b65,between the ages of 18 and 24,18 and 24,18 and 24<sv>ages of 18 and 24<sv>18 and 24,0.91,0.0
243,d9665bea-ad89-46ab-9ea7-254d8cdc7195,under the age of 18,45 to 64,45 to 64<sv>45 to 64,0.0,0.0
244,dcc2abc8-dcba-4fcf-933f-f3ef8863ddb8,65 years of age,under the age of 18,under the age of 18<sv>under the age of 18,0.0,0.0
245,4ef17eed-3337-47c0-b5e9-3eb90d55153b,between the ages of 18 and 24,18 and 24,18 and 24<sv>18 and 24,0.67,0.0
246,e09edd44-40fa-465a-a1bb-2482c6b66c77,under the age of 18,25 to 44,25 to 44<sv>25 to 44,0.0,0.0
247,32f40adc-7d47-42d0-b443-ca7396ceee40,under the age of 18,45 to 64,45 to 64<sv>45 to 64,0.0,0.0
248,b182fcf1-2499-46aa-9af6-c6ea3bbefa87,65 years of age,under the age of 18,under the age of 18<sv>under the age of 18,0.0,0.0
249,72689831-82d7-45f7-90ba-56585579746e,under the age of 18,18 and 24,18 and 24,0.29,0.0
250,5d707eae-831c-4053-9cee-c75ddfa213e3,between the ages of 18,25 to 44,25 to 44,0.0,0.0
251,7b9d968f-cf07-4b56-a1df-4cc68fb9bea4,45 to 64,25 to 44,25 to 44<sv>25 to 44,0.0,0.0
252,d5abdcad-69e2-4d32-8c81-70985d8c8e72,under 18,under the age of 18,under the age of 18,0.67,0.0
253,e0803ff8-ea43-455e-8553-579d72efe9eb,45-64,45 to 64,45 to 64,0.8,0.0
254,e4d1e980-6b7e-4d2e-ab3b-6a7f63d073cf,males,male,male,0.0,0.0
255,1d702525-d11d-44be-aac2-f3f8d736adca,under the age of 18,18 and 24,18 and 24<sv>18 and 24,0.29,0.0
256,188f551d-2e02-48ac-9a32-f5cc443f1614,18 and 24,under the age of 18,18<sv>under the age of 18,0.5,0.0
257,5131ce86-f3a3-4996-83e5-0db6ee23e48c,under the age of 18,25 to 44,25 to 44<sv>25 to 44,0.0,0.0
258,cce22857-b00e-451a-8594-5450b38b64e7,Aigina,Messenia,Messenia<sv>Messenia<sv>Messenia<sv>Messenia<sv>Messenia,0.0,0.0
259,53469cfb-7516-4de2-80dd-6d8e496cedca,Medell ⁇ n,Medellín,Medellín<sv>Medellín,0.0,0.0
260,482858ad-6085-4c4c-8e7b-3fd88e3880c0,French troops gradually occupied <ss> Kontum Plateau,the Lao rebellion,the Lao rebellion<sv>the Lao rebellion,0.0,0.0
261,594fe152-5406-458c-a754-34c99a21e440,later category,tributary states,Vientiane<sv>tributary states,0.0,0.0
262,494e05ab-2fb0-4c24-93ef-0b8020815798,Treaty of Hu ⁇ ,banning Kha slave capture,banning Kha slave capture<sv>banning Kha slave capture,0.0,0.0
263,58b0b58a-e8e9-4528-a223-039f36f217a2,Rif,Rifians,Rifians<sv>Rifians<sv>Rifians<sv>Rifians,0.0,0.0
264,d1cbdc0f-b17e-4842-855b-d459d0836f8b,the Rifian,Spanish,Spanish forces<sv>Spanish<sv>Spanish,0.0,0.0
265,ca3d6bc7-27e1-45d0-b83f-2435b40cff16,Moroccan regulars and auxiliaries,the Rifian,Rifian<sv>Rifian,0.0,0.0
266,a671f704-7f4d-4524-ac36-f099c4e6f3ee,killed,wounded,wounded<sv>wounded,0.0,0.0
267,68812832-36ad-451b-9bd7-d987e6c84ad7,Eagles,Giants,Giants<sv>Giants,0.0,0.0
268,fa5019cd-1696-42fc-80b2-0b6f3c9b3fe6,Vince Young,Manning,Manning<sv>Manning,0.0,0.0
269,b14c141c-9f99-4c44-9c5a-cd7f8de03d31,end of the rebellion of the city,Maximilian's II death,Maximilian's II death<sv>Maximilian's II death<sv>Maximilian's II death,0.0,0.0
270,0e37c4b7-186d-49e7-a3f8-f11a7237d7f4,Bathory,Stephen Báthory,Stephen Báthory<sv>Stephen Báthory,0.0,0.0
271,1be6d1bc-f309-4d2c-ba0a-a8f2af4b33d8,Poles <ss> Tatars,"14,000-15,000 Poles and 5,000-6,000 Tatars",Poles<sv>Poles<ss>Tatars<sv>Tatars,0.5,0.0
272,d965d42d-2aff-4686-b552-c2ed9fb04f0c,Khmelnytsky,Yurii Khmelnytsky,Yurii Khmelnytsky<sv>Yurii<sv>Yurii Khmelnytsky,0.67,0.0
273,d4153b8e-828e-44de-95f0-95eeb10a2c94,Khmelnytsky,Sheremetev,Sheremetev<sv>Sheremetev<sv>Sheremetev,0.0,0.0
274,85824081-8228-451e-bdfd-ccf7f2845be7,Tatars,Poles,the Poles<sv>Poles<sv>Poles,0.0,0.0
275,4ef34069-8f6e-4653-aa5d-505492425c3b,Poles,Russians,The Russians<sv>Russians<sv>Russians,0.0,0.0
276,ecbb3950-93ec-457c-96fc-9c1a03e57a8e,"October at the Battle of Slobodyshche <ss> 14, 000 Poles and 5, 000 Tatars defeated the Cossacks",Battle of Slobodyshche,Battle of Slobodyshche<sv>slobodischensky tacktat broke the alliance with moscow and 17 october signed.,0.35,0.0
277,bc08315b-3ada-428f-be56-021e98d433ad,Tatars,Poles,Poles<sv>poles,0.0,0.0
278,e243afa2-7fee-46ff-bd8e-2298a3f2fee2,killed,captive,"20,500 captives<sv>captives.",0.0,0.0
279,556d070b-5aac-4626-a76d-eb88c7b0f5c8,Prince Yuri Baryatinsky,Sheremetev,Sheremetev<sv>Sheremetev,0.0,0.0
280,8380edf0-845a-46d8-8005-72462ed7cdac,Long Turkish War,an indecisive land war,an indecisive land war<sv>battles and sieges,0.33,0.0
281,238b868a-52a6-456d-aa71-ca4403c5027c,Wallachia <ss> Transylvania <ss> Moldavia,"Wallachia, Transylvania and Moldavia","Wallachia, Transylvania and Moldavia<sv>Wallachia, Transylvania and Moldavia<sv>Wallachia<ss>Transylvania<ss>Moldavia<sv>Wallachia<ss>Transylvania<ss>Moldavia",0.75,0.0
282,0ae84168-e40b-4cc7-9860-cfefb02b1333,The Great Turkish War,Thirteen Years' War,The Thirteen Years' War<sv>Thirteen Years' War<sv>Thirteen Years' War<sv>Thirteen Years' War,0.33,0.0
283,8c92bbb4-85f4-4264-84d9-7553f76f345b,Ottoman wars in Europe,Long Turkish War,Ottoman-Venetian War<sv>Long Turkish War,0.29,0.0
284,7c968b39-bdd0-4cee-81fc-8c0d8b7fab03,Ottoman-Venetian War,Great Turkish War,Great Turkish War,0.33,0.0
285,0529c2d5-9bea-4643-b850-9292daf57b8f,Thirteen Years' War <ss> 1683-99,Ottoman-Venetian War,Ottoman-Venetian War,0.22,0.0
286,0341eaa0-e154-432e-85d5-a88ee3de7bfc,Texans,Chargers,Chargers<sv>Chargers<sv>Chargers,0.0,0.0
287,82d3ef58-95b1-4f71-bc83-acd4118f7861,Ajirotutu,Randy McMichael,Randy McMichael<sv>2,0.0,0.0
288,6cabea52-3a20-4b1f-a1c5-79d14c10c63f,looting civilian properties,plundering,plundering<sv>plundering<sv>plundering<sv>plundering,0.0,0.0
289,6c263de4-bbae-430d-b379-4bbff39d4b53, ⁇ ahin Bey,Bosnian troops,Bosnian troops<sv>Bosnian troops,0.0,0.0
290,0f6d9642-e49c-4be2-861d-fb32a1403007, ⁇ ahin Bey entered Serbia,Pločnik,Sahin Bey entering Serbia<sv>Şahin Bey entering Serbia,0.44,0.0
291,a73b62bb-1347-49d5-b224-46d36c7826f0,advanced to Plo ⁇ nik,entering Serbia,Sahin Bey entering Serbia<sv>Sahin Bey entering Serbia,0.0,0.0
292,1882d944-04bb-4e85-8c7e-3b71a8bf0f28,Plo ⁇ nik,Pločnik near Prokuplje,Pločnik near Prokuplje<sv>Pločnik,0.0,0.0
293,a726b49f-0c94-48d6-80a5-9e253da0f598,heavy Serbian knights,Ottoman army,Ottoman<sv>the Ottoman army,0.0,0.0
294,3554de6b-962e-4a3b-9bd3-322ea677e212,Dallas Cowboys,Eagles,Cowboys,0.67,0.0
295,2d4db1fe-f281-4f02-ab42-5930b746e818,Ambon and Menado <ss> Ambon and Menado,Ambon and Menado city,Ambon<ss>Menado<sv>Ambon and Menado city,0.75,0.0
296,a6f0241e-787b-45d5-9b19-657a7839bcb9,railways,road,"67,0000 of road<sv>roads",0.0,0.0
297,40a072b1-7d32-4b6b-a71a-ac7c59d4fe3e,American,English,English<sv>black or African American,0.4,0.0
298,c665ee1c-197c-438b-9101-9487bb86916d,Asian,Hispanic or Latino origin,Hispanic or Latino<sv>Hispanic or Latino origin,0.0,0.0
299,14537c96-cdf2-4b2f-a542-6cdb7c95069d,Civil Guard member,agricultural worker,the agricultural worker<sv>the agricultural worker,0.0,0.0
300,98d66709-4510-4649-a268-2fe455c54a32,agricultural worker shot,the agricultural worker shooting,the agricultural worker shooting,0.67,0.0
301,f8d54032-6d04-4cc5-82f2-680d1d4cbf5f,Civil Guard member,agricultural worker,an agricultural worker<sv>An agricultural worker,0.0,0.0
302,c04961c1-4a1b-44d1-baff-6c91c0bc9753,wounded,dead,dead<sv>dead,0.0,0.0
303,659429f8-d5e2-483d-ac0d-8e27c38a2d8c,killing,wounding,wounding,0.0,0.0
304,3fad6fbf-f3a1-473c-924b-8de53b48a768,patrol area,enforce an international arms embargo,enforcement of an arms embargo?<sv>enforcement of the arms embargo<sv>allotted the patrol area,0.8,0.0
305,ca3e7cf8-bba8-4ddd-a836-ebeeebc1472d,wounded,dead,killed<sv>killed<sv>killed<sv>dead,0.0,0.0
306,2243335c-cbca-4e6b-9a9d-f7e5907383bf,Henry and Charles,Francis,"Francis<sv>Francis<sv>Francis<sv>Francis could muster about 70,000<sv>Francis could muster about 70,000",0.0,0.0
307,024b8125-0e4a-495b-8bfa-99cacce192fb,Luxembourg,Saint-Dizier,Saint-Dizier<sv>Saint-Dizier,0.0,0.0
308,5e6ee312-a0ff-4a39-a64c-e7f30671ef93,Saint-Dizier,Luxembourg,Luxembourg<sv>Luxembourg,0.0,0.0
309,339d3972-b9c4-40eb-a795-29e14cedbb69,1-yard touchdown run,1-yard,1<sv>1-yard<sv>1<sv>1-yard,0.67,0.0
310,32dbd2a0-3924-4230-b77d-7cddc94055ac,Aaron Rodgers,Matthew Stafford,Matthew Stafford<sv>Matthew Stafford<sv>Matthew Stafford<sv>Matthew Stafford,0.0,0.0
311,6f66d4a7-7fd3-465c-97a3-819333307196,Lions,Packers,Green Bay Packers<sv>Packers,0.0,0.0
312,c438c440-274e-4cf2-aafb-520bfb23f40b,Spanish,Acalan,native populations<sv>Acalan<sv>Acalan,0.0,0.0
313,41f62cab-b500-47d4-bcd2-c362916072e0,colonial towns,reducciones,reducciones<sv>reducciones<sv>reducciones,0.0,0.0
314,035e60dc-9fd7-4a6e-924d-3ccd731ebaa3,0-8,0,0<sv>0<sv>0,0.67,0.0
315,1ae868e7-9cae-404c-9843-030724203ab4,Josh Wilson,Bobby Engram,Bobby Engram<sv>Bobby Engram,0.0,0.0
316,78826c2f-719a-49c7-9192-b79a7a61e3cc,South Bucks,Canterbury,.6<sv>Canterbury<sv>Canterbury<sv>Canterbury,0.0,0.0
317,a59f511c-2912-4089-b2b4-f2a47cd3c404,Amiandos,Mavrovouni and Skouriotissa,Mavrovouni and Skouriotissa<sv>Mavrovouni and Skouriotissa,0.0,0.0
318,6cdd230c-51c4-49db-9720-e322a57f1d46,an orphanage,just outside Nicosia,Nicosia<sv>Nicosia<sv>Nicosia,0.0,0.0
319,48a7ff48-5178-431d-a826-7c8dd21362a4,trade unionists <ss> Armenian-Cypriots,Armenian-Cypriots,Armenian-Cypriots<sv>Armenian-Cypriots,0.57,0.0
320,10db3885-d847-4104-9ba4-01f06decec00,brothers <ss> or Garabed Melkonian,brothers,brothers<sv>brothers,0.33,0.0
321,a9f44979-a32b-4f97-b0ca-9d390579c913,Mitchell Trubisky,Howard,Jordan Howard<sv>Howard,0.0,0.0
322,01521a1d-a116-4b99-90c0-913d2f7e86be,Bengals,Bears,the Bears<sv>Bears,0.0,0.0
323,2c46e0b8-e02c-4bde-8dc7-1f76aa99e117,49 ers,the Seahawks,Seahawks<sv>San Francisco,0.0,0.0
324,679c015d-a136-487d-94e1-85410233ca5f,The imperial inspector,reiterated the emperor's wishes,Zhao Wenhua<sv>emperor,0.0,0.0
325,931a0838-5083-45ed-924f-ead8b6a0bab7,a Pittsburgh challenge,rushing touchdown,Jason Campbell<ss>rushing touchdown<sv>touchdown<sv>a rushing touchdown,0.0,0.0
326,b44a6d98-be04-4abd-98e9-bb23b779c1bf,the Redskins,Ryan Plackemeier,Ryan Plackemeier<sv>Ryan Plackemeier<sv>Ryan Plackemeier,0.0,0.0
327,b0dc36a1-d1b5-4d56-b52b-4a25562202a1,Jeff Reed,Shaun Suisham,Shaun Suisham<sv>Suisham,0.0,0.0
328,e3a1a604-4c04-4e25-b830-7be66b5f3631,Roethlisberger,Willie Parker,Willie Parker<sv>Willie Parke,0.0,0.0
329,2ec6937e-700f-4fbd-a6f6-1a705d879214,Greg Jennings,Jennings,Jennings<sv>Jennings,0.67,0.0
330,8fe37980-4e39-4b22-9ee5-1dd26e35f630,Brett Favre,Favre,Favre<sv>Favre,0.67,0.0
331,c2a41220-1c98-474e-84d4-5d06d57a6be5,a pump boat,a pump boat in Mususiasi,pump boat in Mususiasi<sv>Mususiasi,0.67,0.0
332,ef051abe-04c2-4953-a720-030c6be42664,gunmen raided a Malaysian fish farm,gunmen raided,Malaysian fish farm,0.75,0.0
333,5f438328-ec2c-42e9-8e22-024dc51fddd6,five Abu Sayyaf gunmen,Abu Sayyaf militants,Abu Sayyaf militants<sv>a kidnap gang,0.57,0.0
334,cff9efec-548c-460e-9b58-a7656731e6b3,Gao Huayun,fish farm manager,Filipino worker<sv>the fish farm manager,0.0,0.0
335,85517b0e-22c7-4711-b5fc-877b5c94a670,using observing the <ss> retreating Korean troops <ss> to the other shore over the shallow points,Japanese began sending troops,Japanese began sending troops,0.12,0.0
336,4846be15-ad6c-46fb-b795-069429a22c07,Royal Navy,the Soleil Royal,the Soleil Royal<sv>Soleil Royal<sv>Soleil Royal<sv>Soleil Royal,0.5,0.0
337,544f2c88-aa15-4807-a21e-534e4cf17db9,The largest French ships,the Royal Louis,the Royal Louis<sv>Royal Louis<sv>Royal Louis,0.0,0.0
338,8337465f-98d7-4ba5-8c9d-7c9795fc1051,Royal Navy,Royal Louis,the Soleil Royal<sv>Royal Louis<sv>Royal Louis,0.5,0.0
339,e84f951d-807f-435b-ae34-3b917a9b6a7a,The largest French ships,Royal Louis,the Royal Louis<sv>Royal Louis<sv>Royal Louis,0.0,0.0
340,e4722c7c-fa63-4cc4-9fb5-6d031ce7baea,La Hogue,Royal Louis,Royal Louis<sv>Royal Louis,0.0,0.0
341,a136c944-aa00-491b-a517-9b7a03f5c3d9,Royal Navy,the steering wheel,the steering wheel<sv>the steering wheel,0.0,0.0
342,10536991-7e88-4a6c-aacf-251de5cd91a3,Spanish,Richelieu hoped Britain and the Dutch would send a fleet to assis,Richelieu<sv>French,0.0,0.0
343,ceb2872d-d166-4390-80d6-64f98138b3af,Kyle Orton,Matt Hasselbeck,Hasselbeck<sv>13,0.0,0.0
344,1ab20dd5-3cc9-4345-a0b1-629d19e1c6f2,Eddie Royal,Ben Obomanu,Ben Obomanu<ss>Ben Obomanu<sv>13,0.0,0.0
345,a1249ce8-1baa-463e-bdcc-1fd7564874e9,2004 –05 FA Cup,2004–05,2004–05<sv>2004–05,0.0,0.0
346,4343d94c-b803-4768-8a13-2aaecc13cf32,1921 –22,1921–22,2004–05<sv>1921–22,0.0,0.0
347,a235775b-37eb-4ad1-8510-4046e82f5ba6,2006-07 FA Cup,2006–07,2006–07<sv>2006–07,0.0,0.0
348,688c05f6-5906-4a65-9c7a-9a510bf15408,2008-08 FA Cup,2005–06,2005–06<sv>2005–06<sv>2005–06,0.0,0.0
349,34ac0bcc-e0c7-4560-8477-ce50903944f9,2008-09 FA Cup,2008–09,2008–09<sv>2008–09<sv>2008–09,0.0,0.0
350,34616e58-1214-4e30-87a4-a8913c76b638,2008-09 FA Cup,2007–08,2007–08<sv>2007–08<sv>2007–08 FA Cup,0.57,0.0
351,424e3194-e01a-4c75-b16e-22831416e23d,2008-08 FA Cup,2011–12,2011–12 FA Cup<sv>2004–05,0.57,0.0
352,d139e832-8076-47cb-bbd7-6ae38b9efc73,2004-05 season,2005-06 season,2005-06<sv>2005–06,0.0,0.0
353,6846bdee-eb04-4d99-9947-e0346c7b913c,1921-22 season,2004-05 season,2004–05<sv>the 2004-05 season<sv>the 2004-05 season,0.0,0.0
354,67741ea6-8762-49d4-ada1-a066fc5bc8fe,2008-09 FA Cup,2008-09 season,2008–09<sv>the 2008-09 season<sv>the 2008-09 season,0.57,0.0
355,d9bf154a-78e7-4d4b-80c7-4dcc12a388c6,2008-09 FA Cup,2011–12,2011–12<sv>2011–12 FA Cup,0.57,0.0
356,fcab0a39-12a5-4742-879c-ab796ac6651d,2011-22,2011–12,2011–12<sv>2011–12,0.0,0.0
357,3d39df5b-dc6e-4124-86f4-1cd72789f9f1,2008-08 FA Cup,2005-06,2006-07<sv>2004-05 season,0.0,0.0
358,58e1427a-9c62-44ff-864a-97bcddad6154,the Duma,the October Manifesto,October Manifesto<sv>the October Manifesto,0.0,0.0
359,9b2b5519-a8dc-43f1-a4bd-ec3ed9adef46,unreliable,unexpected humiliation,discontent,0.0,0.0
360,1638a290-f1dd-4cd7-bb7a-227d900b18e8,shortcomings of the Romanov autocracy,a metaphor for the shortcomings,metaphor for the shortcomings,0.29,0.0
361,fad839fe-6bdf-49c0-b104-6392d17a12b5,taking intransigent negotiating stances,Russian Revolution of 1905,Russian Revolution<sv>Russian Revolution of 1905,0.0,0.0
362,7cc9d8ee-75c2-416f-91f7-ce7dd4e9e1d9,Russian rule already caused two major uprisings,two major uprisings,two major uprisings,0.6,0.0
363,577fb333-b36e-4804-95e7-cac5965b2432,collaborate on sabotage <ss> intelligence gathering <ss> Japanese-aided uprising,collaborate on sabotage,plan a Japanese-aided uprising<ss>to collaborate<sv>to collaborate on sabotage,0.5,0.0
364,de01d92b-495d-48b2-a44a-2c2fe23d095e,collaborate on sabotage <ss> intelligence gathering <ss> Japanese-aided uprising,intelligence gathering,to collaborate<ss>plan a Japanese-aided uprising<sv>intelligence gathering,0.36,0.0
365,e29c5ecd-bb5e-4d68-a88d-dfe6d7c0d128,to face Germany,a reform,reform of the Russian military,0.0,0.0
366,64c289f7-6aa4-4cea-b286-a918496909b7,Evangelical Lutheran Church,rapid secularisation,rapid secularisation of the Netherlands,0.0,0.0
367,443d9746-1311-471e-b913-e70194e01f14,110,about 120,120<sv>120<sv>120<sv>120<sv>120<sv>120,0.0,0.0
368,d378c761-b150-4ed1-8220-c1af10f9188e,females,males,males<sv>males<sv>males<sv>males,0.0,0.0
369,56d03fac-5aed-4ce5-ba9b-af28d64b7e14,45 to 64,65,65 years and up<sv>65 years of age<sv>65 years of age<sv>65,0.0,0.0
370,ad8fed40-b18c-456a-a27d-ae5a8052510c,39.3,60.7,60.7<sv>60.7,0.0,0.0
371,fa0ff92d-eacc-4eaa-9ca0-7ab639445ef9,26.8,73,73.2<sv>-73.2,0.0,0.0
372,9c89d33b-bd0d-4021-8c63-ea86199c32af,45 to 64 year olds,45 to 64,45 to 64<sv>45 to 64,0.75,0.0
373,3e447394-5188-4c3c-8403-79c13cf02bf9,under the age of 18,25 to 44,25 to 44<sv>25 to 44<sv>25 to 44<sv>25 to 44,0.0,0.0
374,09149d01-9591-427b-a9df-9b3f8693f2c3,45 to 64,under the age of 18,under the age of 18<sv>under the age of 18<sv>under the age of 18<sv>under the age of 18,0.0,0.0
375,974b6577-aa11-424e-b1d4-6ea726360f03,65 years of age,45 to 64,from 45 to 64<sv>45 to 64,0.0,0.0
376,48b261a7-35d7-4ec3-a1bb-b60bfa32f2e3,under the age of 18,25 to 44,25 to 44<sv>25 to 44,0.0,0.0
